cereal_predominante_cebada,cereal_predominante_maiz,cereal_predominante_trigo,corn_intl_eur_lag_1,corn_intl_eur_ma3,corn_intl_eur_vol3,dist_puerto_min_km,eur_usd_lag_1,eur_usd_lag_2,fase_cosecha,fase_crecimiento,fase_siembra,idx_bienes_inversion_lag_3,idx_bienes_inversion_lag_4,idx_bienes_servicios_lag_3,idx_bienes_servicios_lag_4,idx_energia_lag_3,idx_energia_lag_4,idx_fertilizantes_lag_3,idx_fertilizantes_lag_4,idx_fitosanitarios_lag_3,idx_fitosanitarios_lag_4,idx_gastos_generales_lag_3,idx_gastos_generales_lag_4,idx_piensos_lag_3,idx_piensos_lag_4,idx_semillas_lag_3,idx_semillas_lag_4,lat_centroide,lon_centroide,month_cos,month_sin,precip_provincial_lag_1,precip_provincial_lag_2,precip_relative_shock,precip_std_mm_lag_1,precip_std_mm_lag_2,prepag1_dap_lag_3,prepag1_dap_lag_4,prepag1_urea 46_lag_3,prepag1_urea 46_lag_4,prepag2_paja cereales_lag_3,prepag2_torta de girasol_lag_3,prepag2_torta de girasol_lag_4,presion_combustible_puerto,provincia_Albacete,provincia_Badajoz,provincia_Burgos,provincia_Ciudad Real,provincia_Cuenca,provincia_Cádiz,provincia_Córdoba,provincia_Guadalajara,provincia_Huesca,provincia_León,provincia_Lleida,provincia_Navarra,provincia_Palencia,provincia_Salamanca,provincia_Segovia,provincia_Sevilla,provincia_Soria,provincia_Teruel,provincia_Toledo,provincia_Valladolid,provincia_Zamora,provincia_Zaragoza,provincia_id,provincia_Ávila,puerto_referencia_bilbao_graneles,puerto_referencia_musel_gijon,puerto_referencia_santander_graneles,puerto_referencia_sevilla_eurovia,puerto_referencia_tarragona_graneles,puerto_referencia_valencia_graneles,sup_cereal_predominante_lag_1,temp_provincial_lag_1,temp_provincial_lag_2,temp_std_C_lag_1,temp_std_C_lag_2,total_sup_cebada,total_sup_cebada_lag_1,total_sup_maiz,total_sup_trigo,total_sup_trigo_lag_1,wheat_intl_eur_lag_1,wheat_intl_eur_lag_2,wheat_intl_eur_lag_3,wheat_intl_eur_ma3,wheat_intl_eur_vol3,z_clima_adverso_lag_1,z_clima_adverso_lag_2,target_return_h1
False,False,True,315.255806255774,303.5067084926117,8.469024353718357,28.15612220930628,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,37.43708160911728,-5.682432933590774,-1.0,1.2246467991473532e-16,13.585029790046647,81.28908236651435,0.6849577466420758,0.1609254147189231,0.5793705703449388,55.17,60.12,34.4,34.17,7.79,13.67,14.21,1973.181044428184,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,41,False,False,False,False,True,False,False,180064.0,20.600445215797613,14.727084538248151,1.171362548954762,1.1111239406901172,15601.0,15601.0,12661.0,180064.0,180064.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.8124490781238379,-0.1118450121542455,-0.018968975459076023
True,False,False,315.255806255774,303.5067084926117,8.469024353718357,184.7122519694257,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,41.62168469918996,-2.588096941107098,-1.0,1.2246467991473532e-16,99.05926740912572,127.3917997009335,1.373202064035191,0.9879443928476612,0.8782150417403596,55.17,60.12,34.4,34.17,7.79,13.67,14.21,12944.634618017351,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,42,False,True,False,False,False,False,False,105126.0,14.315334752335104,7.17480330239909,1.3884465053854456,1.1462811744875538,105126.0,105126.0,506.0,63746.0,63746.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.1344000340740144,-0.5296288331717911,-0.0071223999941302
False,False,True,315.255806255774,303.5067084926117,8.469024353718357,184.7122519694257,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,41.62168469918996,-2.588096941107098,-1.0,1.2246467991473532e-16,99.05926740912572,127.3917997009335,1.1663398573499542,0.9879443928476612,0.8782150417403596,55.17,60.12,34.4,34.17,7.79,13.67,14.21,12944.634618017351,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,42,False,True,False,False,False,False,False,63746.0,14.315334752335104,7.17480330239909,1.3884465053854456,1.1462811744875538,105126.0,105126.0,506.0,63746.0,63746.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.1333534954002033,-0.526301443262164,0.045722719725255684
True,False,False,315.255806255774,303.5067084926117,8.469024353718357,137.88678558961232,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,40.66361128408589,-0.814254747382234,-1.0,1.2246467991473532e-16,65.40207743121843,164.8588875577549,0.8250048667824748,0.740694283780949,1.55444561053824,55.17,60.12,34.4,34.17,7.79,13.67,14.21,9663.10593412003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,44,False,False,False,False,False,False,True,109774.0,15.548866227332669,7.895329135451042,2.019614675138758,2.10845423825506,109774.0,109774.0,3859.0,28858.0,28858.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.4309347441769455,-1.1201835659383437,-0.007249257712337046
True,False,False,315.255806255774,303.5067084926117,8.469024353718357,311.9917603013756,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,39.794776077405714,-4.148381205683431,-1.0,1.2246467991473532e-16,50.63784706139256,64.07754911667334,0.912654474867594,0.4702473943721698,0.4363911970658431,55.17,60.12,34.4,34.17,7.79,13.67,14.21,21864.382561920404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,45,False,False,False,False,True,False,False,179878.0,18.36700759280257,11.4497459064045,0.8064305143014271,0.8164773954755169,179878.0,179878.0,11399.0,55362.0,55362.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.4864098102350532,0.0629052363963616,-0.01993912265275633
True,False,False,315.255806255774,303.5067084926117,8.469024353718357,220.17130091874765,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,41.635264106607934,-4.847522856791113,-1.0,1.2246467991473532e-16,41.76472302639924,77.00704320622168,0.6024091188981353,0.4371218859769358,0.5775913829062168,55.17,60.12,34.4,34.17,7.79,13.67,14.21,15429.604768385834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,47,False,False,False,True,False,False,False,259845.0,16.16172794698368,9.429024361014532,0.5637592217732902,0.5704583601764285,259845.0,259845.0,10345.0,38681.0,38681.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.6351926923805029,-0.1031242023315199,-0.008478185408678115
False,False,True,315.255806255774,303.5067084926117,8.469024353718357,220.17130091874765,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,41.635264106607934,-4.847522856791113,-1.0,1.2246467991473532e-16,41.76472302639924,77.00704320622168,0.5788711148351126,0.4371218859769358,0.5775913829062168,55.17,60.12,34.4,34.17,7.79,13.67,14.21,15429.604768385834,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,47,False,False,False,True,False,False,False,38681.0,16.16172794698368,9.429024361014532,0.5637592217732902,0.5704583601764285,259845.0,259845.0,10345.0,38681.0,38681.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.6309475620848743,-0.1025685496085122,0.01322230151935157
True,False,False,315.255806255774,303.5067084926117,8.469024353718357,203.5899643596496,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,41.729053354563824,-5.981143425100381,-1.0,1.2246467991473532e-16,52.35206571018602,59.579207915264135,0.7856246713683916,0.6005855507349787,0.5623947056047217,55.17,60.12,34.4,34.17,7.79,13.67,14.21,14267.584702324242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,49,False,False,True,False,False,False,False,89283.0,15.41731877812252,9.237472780435391,1.5577396566200046,1.411579509630084,89283.0,89283.0,18538.0,55117.0,55117.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.5656915650399259,0.2110102200066733,-0.026038497301368677
False,False,True,315.255806255774,303.5067084926117,8.469024353718357,203.5899643596496,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,41.729053354563824,-5.981143425100381,-1.0,1.2246467991473532e-16,52.35206571018602,59.579207915264135,0.8339761033702853,0.6005855507349787,0.5623947056047217,55.17,60.12,34.4,34.17,7.79,13.67,14.21,14267.584702324242,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,49,False,False,True,False,False,False,False,55117.0,15.41731877812252,9.237472780435391,1.5577396566200046,1.411579509630084,89283.0,89283.0,18538.0,55117.0,55117.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.5621195058112889,0.2097458132036087,-0.005139750149195275
True,False,False,315.255806255774,303.5067084926117,8.469024353718357,201.66021977934412,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,41.62435397797469,-1.0657427219088509,-1.0,1.2246467991473532e-16,63.18424470335919,168.0910399687918,0.7284864627523073,0.9544307132385856,1.7706026771567134,55.17,60.12,34.4,34.17,7.79,13.67,14.21,14132.348202136438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50,False,False,False,False,False,True,False,112745.0,17.842137334995098,10.470721982998391,1.849369644712653,1.7908153668454618,112745.0,112745.0,24118.0,200419.0,200419.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.3837752721403942,-1.3334106452213437,-0.003466724370101373
False,False,True,315.255806255774,303.5067084926117,8.469024353718357,201.66021977934412,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,41.62435397797469,-1.0657427219088509,-1.0,1.2246467991473532e-16,63.18424470335919,168.0910399687918,0.540905218160923,0.9544307132385856,1.7706026771567134,55.17,60.12,34.4,34.17,7.79,13.67,14.21,14132.348202136438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,50,False,False,False,False,False,True,False,200419.0,17.842137334995098,10.470721982998391,1.849369644712653,1.7908153668454618,112745.0,112745.0,24118.0,200419.0,200419.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.3861931543054836,-1.3587402658053545,-0.002593481274262476
True,False,False,315.255806255774,303.5067084926117,8.469024353718357,334.7095896776094,1.3643398880958555,1.317939817905426,1,0,0,87.96,87.96,88.11,89.25,70.08,71.38,119.12,124.98,93.6,93.77,85.74,86.01,86.64,87.64,84.57,84.64,40.57229099491094,-4.945396998193062,-1.0,1.2246467991473532e-16,58.29340635069826,95.96568075404562,0.9488552522378204,0.4987255696922287,0.631575868453113,55.17,60.12,34.4,34.17,7.79,13.67,14.21,23456.448044606863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,True,False,False,True,False,False,False,66141.0,14.612492377846449,7.974456585840249,1.9712802182365448,1.838147408512565,66141.0,66141.0,176.0,20102.0,20102.0,448.2020978316785,405.79432591236696,408.0814726227312,420.6926321222588,19.47452674190761,0.5525245448415967,-0.0749541797092664,-0.009907083329867056
True,False,False,274.332833611051,295.0689835940221,16.71124856495542,155.59681733555922,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,38.82754835338438,-1.9795424083372128,-0.8660254037844388,-0.4999999999999997,20.99031745855229,33.88541285983717,0.5862128860034329,0.3902987246873401,0.4755457779066631,46.04,55.17,32.81,34.4,7.86,13.7,13.67,11165.627611999733,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,False,False,False,False,False,False,True,149390.0,22.920486734370964,17.448811511213115,1.3749004607442836,1.397376721497284,149390.0,149390.0,11518.0,56993.0,56993.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,1.1628851539916356,0.75097369158379,-0.058084750480271084
False,False,True,274.332833611051,295.0689835940221,16.71124856495542,147.64979523829717,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,38.7115002185918,-6.14120145448277,-0.8660254037844388,-0.4999999999999997,24.69693475213269,23.602841835584208,1.0255446127009935,0.3372332375838719,0.2657423843181868,46.04,55.17,32.81,34.4,7.86,13.7,13.67,10595.349306300206,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,False,False,False,True,False,False,85144.0,24.421961153346828,19.56411628295393,0.746998836331255,0.8715277765194136,71120.0,71120.0,27540.0,85144.0,85144.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.952342392635604,0.7648984754215267,-0.06179080340827024
True,False,False,274.332833611051,295.0689835940221,16.71124856495542,112.2646235502942,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,42.373325424482935,-3.58572216822109,-0.8660254037844388,-0.4999999999999997,92.25829344688934,91.3380621545484,1.398822050674765,0.942372597083702,0.8019656436538697,46.04,55.17,32.81,34.4,7.86,13.7,13.67,8056.109385969113,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,True,False,False,False,False,False,204820.0,16.98653395426042,13.189172732249574,1.4998473827288406,1.259314432810061,204820.0,204820.0,315.0,142067.0,142067.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.6098674944769532,0.4344693863400896,-0.05708260541153498
False,False,True,274.332833611051,295.0689835940221,16.71124856495542,112.2646235502942,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,42.373325424482935,-3.58572216822109,-0.8660254037844388,-0.4999999999999997,92.25829344688934,91.3380621545484,1.338874296947102,0.942372597083702,0.8019656436538697,46.04,55.17,32.81,34.4,7.86,13.7,13.67,8056.109385969113,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,True,False,False,False,False,False,142067.0,16.98653395426042,13.189172732249574,1.4998473827288406,1.259314432810061,204820.0,204820.0,315.0,142067.0,142067.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.6153146009946595,0.4369963668666107,-0.06524197756999774
True,False,False,274.332833611051,295.0689835940221,16.71124856495542,255.2209442936476,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,38.92705458106916,-3.828832084144407,-0.8660254037844388,-0.4999999999999997,29.12351175651059,35.46487727426247,0.7294260762949213,0.291638322736181,0.3668273739669784,46.04,55.17,32.81,34.4,7.86,13.7,13.67,18314.65496251215,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,False,False,False,False,True,False,False,155399.0,23.74370601286403,18.512574680336225,0.7994110768069085,0.7987570228179371,155399.0,155399.0,4426.0,43529.0,43529.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.9666825782679124,0.6904257771951742,-0.03833844089977253
True,False,False,274.332833611051,295.0689835940221,16.71124856495542,162.9199290807873,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,39.89900285015985,-2.1966999025851988,-0.8660254037844388,-0.4999999999999997,21.511178463999894,40.78290595435784,0.4968762879364043,0.335244721896191,0.5662297888233817,46.04,55.17,32.81,34.4,7.86,13.7,13.67,11691.134110837298,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,False,False,False,False,False,False,True,263657.0,22.039600830318182,16.909751024646948,1.6175760557903465,1.5275784791875353,263657.0,263657.0,935.0,20928.0,20928.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,1.2287462250045738,0.7714503810135378,-0.059726201091550406
False,False,True,274.332833611051,295.0689835940221,16.71124856495542,95.13363756623352,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,36.553875466007234,-5.760626178356707,-0.8660254037844388,-0.4999999999999997,9.47456630778264,12.723011794071992,0.5243495897857081,0.1352263568746211,0.1253133889417724,46.04,55.17,32.81,34.4,7.86,13.7,13.67,6826.789831752918,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False,False,False,False,True,False,False,75025.0,23.39009123479896,18.90075424589208,1.222299496261234,1.1398056463419508,5919.0,5919.0,3523.0,75025.0,75025.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,1.1520553998868976,0.8903665624372612,-0.07320530091856776
False,False,True,274.332833611051,295.0689835940221,16.71124856495542,124.20981265596254,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,37.99485656902838,-4.809649093820608,-0.8660254037844388,-0.4999999999999997,17.456613100189845,23.17429739416526,1.132921272143497,0.2421353800422111,0.2801420606763216,46.04,55.17,32.81,34.4,7.86,13.7,13.67,8913.296156191873,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,False,False,False,False,True,False,False,104783.0,24.997631701495667,19.74343988647964,1.2301016724257146,1.3449756839000035,12256.0,12256.0,4310.0,104783.0,104783.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,1.045279944149389,0.7769738233603947,-0.07881640997843502
True,False,False,274.332833611051,295.0689835940221,16.71124856495542,242.5570192567739,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,40.81502276954275,-2.6227834118163096,-0.8660254037844388,-0.4999999999999997,57.00771214742389,61.16403244101102,1.0520154989236707,0.4969950786222389,0.6103773687034498,46.04,55.17,32.81,34.4,7.86,13.7,13.67,17405.891701866098,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,False,False,False,False,False,False,True,111929.0,20.273261043212862,15.69702451174667,1.6824277767779798,1.57431982199133,111929.0,111929.0,3830.0,46077.0,46077.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.7825236359737529,0.5455348467538986,-0.06354503893420627
True,False,False,274.332833611051,295.0689835940221,16.71124856495542,163.7408448393481,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,42.2055248468586,-0.0732915557486054,-0.8660254037844388,-0.4999999999999997,92.97038012601624,91.25173307232124,1.4231385020597518,1.5655541686628764,1.1734265128788834,46.04,55.17,32.81,34.4,7.86,13.7,13.67,11750.04302567162,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,22,False,False,False,False,False,True,False,204704.0,20.044858798866223,16.003081637298777,4.293591907013257,3.757635934236007,204704.0,204704.0,38130.0,26419.0,26419.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.7007698520350605,0.5470416239864813,-0.026640117725682425
False,True,False,274.332833611051,295.0689835940221,16.71124856495542,103.72255758585952,1.396062254905701,1.3643398880958555,0,1,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,42.62120907686903,-5.840390827031536,-0.8660254037844388,-0.4999999999999997,124.70341818715052,105.30405240431762,1.0,1.3395096582551267,1.0785481246195283,46.04,55.17,32.81,34.4,7.86,13.7,13.67,7443.13073236128,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,24,False,False,True,False,False,False,False,57152.0,16.502876983057075,12.917888806906408,2.1886843677214216,2.156407322917791,24264.0,24264.0,57152.0,42763.0,42763.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.395566948215303,0.4003203364190969,-0.06366755656501574
True,False,False,274.332833611051,295.0689835940221,16.71124856495542,104.76521256783712,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,42.04675759200456,1.0488463690274432,-0.8660254037844388,-0.4999999999999997,115.71541005448026,84.83181977079532,1.869657665278252,1.8266489572193867,1.4128796203454783,46.04,55.17,32.81,34.4,7.86,13.7,13.67,7517.951653867993,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25,False,False,False,False,False,True,False,111963.0,19.01845001565999,15.51015908064845,4.539087649012051,4.132629551108911,111963.0,111963.0,28545.0,40305.0,40305.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.4100779301351624,0.5874985674282271,-0.03771890659030582
True,False,False,274.332833611051,295.0689835940221,16.71124856495542,123.90468733946132,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,42.66967995255984,-1.6460051443046988,-0.8660254037844388,-0.4999999999999997,83.83279354641407,160.03880554065455,1.136561818095516,0.9764701059355748,1.6157344486680738,46.04,55.17,32.81,34.4,7.86,13.7,13.67,8891.400363479745,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,31,False,True,False,False,False,False,False,103449.0,18.460566646527266,14.75618214101476,2.2068715041311564,1.803687297194983,103449.0,103449.0,13413.0,64904.0,64904.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.938404967538507,0.0142935451848509,-0.04357705607125352
False,False,True,274.332833611051,295.0689835940221,16.71124856495542,123.90468733946132,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,42.66967995255984,-1.6460051443046988,-0.8660254037844388,-0.4999999999999997,83.83279354641407,160.03880554065455,1.175435205606258,0.9764701059355748,1.6157344486680738,46.04,55.17,32.81,34.4,7.86,13.7,13.67,8891.400363479745,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,31,False,True,False,False,False,False,False,64904.0,18.460566646527266,14.75618214101476,2.2068715041311564,1.803687297194983,103449.0,103449.0,13413.0,64904.0,64904.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.9296684318916878,0.0139435797318338,-0.042704771017760476
True,False,False,274.332833611051,295.0689835940221,16.71124856495542,134.68033296505078,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,42.3738443520044,-4.53671219321823,-0.8660254037844388,-0.4999999999999997,105.03781177519603,68.33283839502928,1.5301844952183885,1.0526387633522465,0.7755503659169927,46.04,55.17,32.81,34.4,7.86,13.7,13.67,9664.660693572045,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34,False,False,False,True,False,False,False,172447.0,17.466693060367927,13.917776821994767,1.8544386962478776,1.7621395791094083,172447.0,172447.0,2823.0,79718.0,79718.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.3069003050695097,0.5687232998839753,-0.0489399880958655
False,False,True,274.332833611051,295.0689835940221,16.71124856495542,134.68033296505078,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,42.3738443520044,-4.53671219321823,-0.8660254037844388,-0.4999999999999997,105.03781177519603,68.33283839502928,1.4781957549859286,1.0526387633522465,0.7755503659169927,46.04,55.17,32.81,34.4,7.86,13.7,13.67,9664.660693572045,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34,False,False,False,True,False,False,False,79718.0,17.466693060367927,13.917776821994767,1.8544386962478776,1.7621395791094083,172447.0,172447.0,2823.0,79718.0,79718.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.303097933362307,0.5651277039574938,-0.052719453145847514
False,False,True,274.332833611051,295.0689835940221,16.71124856495542,306.26633177537485,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,40.806833271773385,-6.065516027141592,-0.8660254037844388,-0.4999999999999997,57.34193362853142,49.66061526645287,0.8612426790556678,0.5617536328861953,0.4373824402288346,46.04,55.17,32.81,34.4,7.86,13.7,13.67,21977.671968200902,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,37,False,False,True,False,False,False,False,51702.0,19.554133556464503,15.46325074147861,0.8935519414039342,0.9166150998564536,69882.0,69882.0,13244.0,51702.0,51702.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.6857612516393594,0.5805977250865312,-0.05613138484394765
True,False,False,274.332833611051,295.0689835940221,16.71124856495542,250.00521982622644,1.396062254905701,1.3643398880958555,1,0,0,87.2,87.96,87.68,88.11,71.76,70.08,112.7,119.12,93.4,93.6,86.14,85.74,86.52,86.64,84.57,84.57,41.1724888485408,-4.052635974780771,-0.8660254037844388,-0.4999999999999997,55.29968892488055,73.45848071374179,0.8749111742705629,0.505113623645792,0.4361828079906277,46.04,55.17,32.81,34.4,7.86,13.7,13.67,17940.37457473001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,40,False,True,False,False,False,False,False,103215.0,19.262042754522167,14.783728789982574,1.0895027724816484,1.114184572569335,103215.0,103215.0,200.0,45817.0,45817.0,385.5180103651587,448.2020978316785,405.79432591236696,413.17147803640137,26.116922808444443,0.8181414278404304,0.4211166971695267,-0.05058502193576655
