week_start,EUR_USD
2014-02-10,1.361933946609497
2014-02-17,1.3699944019317627
2014-02-24,1.3737962245941162
2014-03-03,1.377695083618164
2014-03-10,1.3878673315048218
2014-03-17,1.39130437374115
2014-03-24,1.3795576095581055
2014-03-31,1.3752131462097168
2014-04-07,1.3704074621200562
2014-04-14,1.3846195936203003
2014-04-21,1.3815207481384277
2014-04-28,1.384063959121704
2014-05-05,1.387270450592041
2014-05-12,1.376064658164978
2014-05-19,1.3703323602676392
2014-05-26,1.3628805875778198
2014-06-02,1.3628062009811401
2014-06-09,1.3642936944961548
2014-06-16,1.3538029193878174
2014-06-23,1.3593051433563232
2014-06-30,1.3644425868988037
2014-07-07,1.3588433265686035
2014-07-14,1.360377550125122
2014-07-21,1.3532166481018066
2014-07-28,1.3428946733474731
2014-08-04,1.3428946733474731
2014-08-11,1.3405184745788574
2014-08-18,1.339046597480774
2014-08-25,1.3198705911636353
2014-09-01,1.3127838373184204
2014-09-08,1.2953367233276367
2014-09-15,1.2960082292556763
2014-09-22,1.2841421365737915
2014-09-29,1.2673146724700928
2014-10-06,1.2513607740402222
2014-10-13,1.263982892036438
2014-10-20,1.274957299232483
2014-10-27,1.2676681280136108
2014-11-03,1.2503125667572021
2014-11-10,1.246137022972107
2014-11-17,1.251846432685852
2014-11-24,1.2375012636184692
2014-12-01,1.2438275814056396
2014-12-08,1.2294074296951294
2014-12-15,1.2463544607162476
2014-12-22,1.2225985527038574
2014-12-29,1.216944694519043
2015-01-05,1.194643259048462
2015-01-12,1.187070369720459
2015-01-19,1.1566041707992554
2015-01-26,1.1125450134277344
2015-02-02,1.1309019327163696
2015-02-09,1.1314393281936646
2015-02-16,1.1400039196014404
2015-02-23,1.1381484270095825
2015-03-02,1.1161960363388062
2015-03-09,1.0845986604690552
2015-03-16,1.0481630563735962
2015-03-23,1.0826611518859863
2015-03-30,1.0884946584701538
2015-04-06,1.100134253501892
2015-04-13,1.0609854459762573
2015-04-20,1.0810226202011108
2015-04-27,1.086897373199463
2015-05-04,1.1185932159423828
2015-05-11,1.1194071769714355
2015-05-18,1.144505262374878
2015-05-25,1.0992997884750366
2015-06-01,1.0957943201065063
2015-06-08,1.1108149290084839
2015-06-15,1.1219944953918457
2015-06-22,1.1372941732406616
2015-06-29,1.0975021123886108
2015-07-06,1.0995051860809326
2015-07-13,1.1129041910171509
2015-07-20,1.0830246210098267
2015-07-27,1.0972371101379395
2015-08-03,1.0969001054763794
2015-08-10,1.0965032577514648
2015-08-17,1.1092993021011353
2015-08-24,1.1376951932907104
2015-08-31,1.1214030981063843
2015-09-07,1.115200161933899
2015-09-14,1.1344043016433716
2015-09-21,1.12920343875885
2015-09-28,1.1201720237731934
2015-10-05,1.1226998567581177
2015-10-12,1.1369967460632324
2015-10-19,1.1361054182052612
2015-10-26,1.1020376682281494
2015-11-02,1.102596640586853
2015-11-09,1.0733413696289062
2015-11-16,1.06999933719635
2015-11-23,1.0641014575958252
2015-11-30,1.0583018064498901
2015-12-07,1.0883997678756714
2015-12-14,1.0983941555023193
2015-12-21,1.0869920253753662
2015-12-28,1.0965994596481323
2016-01-04,1.0853991508483887
2016-01-11,1.0941038131713867
2016-01-18,1.0920010805130005
2016-01-25,1.079901933670044
2016-02-01,1.0825908184051514
2016-02-08,1.114504098892212
2016-02-15,1.1225990056991577
2016-02-22,1.1123965978622437
2016-02-29,1.0923947095870972
2016-03-07,1.0993964672088623
2016-03-14,1.1167943477630615
2016-03-21,1.1279042959213257
2016-03-28,1.1159967184066772
2016-04-04,1.1390039920806885
2016-04-11,1.1403028964996338
2016-04-18,1.1299946308135986
2016-04-25,1.123406171798706
2016-05-02,1.146302580833435
2016-05-09,1.1387965679168701
2016-05-16,1.1316953897476196
2016-05-23,1.1221708059310913
2016-05-30,1.1110000610351562
2016-06-06,1.1350995302200317
2016-06-13,1.1239995956420898
2016-06-20,1.13490629196167
2016-06-27,1.103594422340393
2016-07-04,1.1131023168563843
2016-07-11,1.1043988466262817
2016-07-18,1.1053143739700317
2016-07-25,1.097044587135315
2016-08-01,1.1168068647384644
2016-08-08,1.1089547872543335
2016-08-15,1.1166945695877075
2016-08-22,1.1298158168792725
2016-08-29,1.1199462413787842
2016-09-05,1.1161960363388062
2016-09-12,1.1241133213043213
2016-09-19,1.1158473491668701
2016-09-26,1.123923897743225
2016-10-03,1.1234692335128784
2016-10-10,1.1196954250335693
2016-10-17,1.0967799425125122
2016-10-24,1.0882576704025269
2016-10-31,1.0984665155410767
2016-11-07,1.1101243495941162
2016-11-14,1.0824854373931885
2016-11-21,1.0584250688552856
2016-11-28,1.0612331628799438
2016-12-05,1.0582010746002197
2016-12-12,1.0547411441802979
2016-12-19,1.0449975728988647
2016-12-26,1.045478343963623
2017-01-02,1.052698016166687
2017-01-09,1.0531858205795288
2017-01-16,1.0628687143325806
2017-01-23,1.0713750123977661
2017-01-30,1.0713980197906494
2017-02-06,1.0782949924468994
2017-02-13,1.061954379081726
2017-02-20,1.062665343284607
2017-02-27,1.055275321006775
2017-03-06,1.062044620513916
2017-03-13,1.0690041780471802
2017-03-20,1.0742985010147095
2017-03-27,1.0849517583847046
2017-04-03,1.0668829679489136
2017-04-10,1.0582010746002197
2017-04-17,1.0610530376434326
2017-04-24,1.087393879890442
2017-05-01,1.0907504558563232
2017-05-08,1.0965152978897095
2017-05-15,1.0927289724349976
2017-05-22,1.120485782623291
2017-05-29,1.1176055669784546
2017-06-05,1.128082513809204
2017-06-12,1.1201971769332886
2017-06-19,1.120824933052063
2017-06-26,1.1198835372924805
2017-07-03,1.1423088312149048
2017-07-10,1.140380859375
2017-07-17,1.1475391387939453
2017-07-24,1.1681697368621826
2017-07-31,1.1747292280197144
2017-08-07,1.1778424978256226
2017-08-14,1.182550311088562
2017-08-21,1.1756268739700317
2017-08-28,1.1951857805252075
2017-09-04,1.1882835626602173
2017-09-11,1.2017642259597778
2017-09-18,1.193716287612915
2017-09-25,1.1927196979522705
2017-10-02,1.1807351112365723
2017-10-09,1.1742464303970337
2017-10-16,1.181404709815979
2017-10-23,1.175364375114441
2017-10-30,1.1604562997817993
2017-11-06,1.1614941358566284
2017-11-13,1.1661127805709839
2017-11-20,1.1731857061386108
2017-11-27,1.1926485300064087
2017-12-04,1.1859863996505737
2017-12-11,1.1769968271255493
2017-12-18,1.1743566989898682
2017-12-25,1.1856067180633545
2018-01-01,1.200494647026062
2018-01-08,1.2037460803985596
2018-01-15,1.2192296981811523
2018-01-22,1.2255502939224243
2018-01-29,1.2428072690963745
2018-02-05,1.244694471359253
2018-02-12,1.2252799272537231
2018-02-19,1.241187572479248
2018-02-26,1.228712558746338
2018-03-05,1.2315422296524048
2018-03-12,1.2308752536773682
2018-03-19,1.228078842163086
2018-03-26,1.235437273979187
2018-04-02,1.231420874595642
2018-04-09,1.227144479751587
2018-04-16,1.233258605003357
2018-04-23,1.2273402214050293
2018-04-30,1.2122827768325806
2018-05-07,1.195500135421753
2018-05-14,1.1952143907546997
2018-05-21,1.1766643524169922
2018-05-28,1.1688934564590454
2018-06-04,1.1668611764907837
2018-06-11,1.1783976554870605
2018-06-18,1.159595012664795
2018-06-25,1.1661399602890015
2018-07-02,1.1678558588027954
2018-07-09,1.1752262115478516
2018-07-16,1.1679104566574097
2018-07-23,1.1741912364959717
2018-07-30,1.16604483127594
2018-08-06,1.1562297344207764
2018-08-13,1.1394712924957275
2018-08-20,1.1437721252441406
2018-08-27,1.164890170097351
2018-09-03,1.1601063013076782
2018-09-10,1.1561094522476196
2018-09-17,1.1628988981246948
2018-09-24,1.1751019954681396
2018-10-01,1.1605371236801147
2018-10-08,1.1522595882415771
2018-10-15,1.1551345586776733
2018-10-22,1.1509466171264648
2018-10-29,1.1398738622665405
2018-11-05,1.1397570371627808
2018-11-12,1.132502794265747
2018-11-19,1.141396164894104
2018-11-26,1.1337354183197021
2018-12-03,1.1342240571975708
