date,source,dataset,subseries,value,unit,notes
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,164850.85777206998,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2972.153933333333,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 8
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,208703.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,617396.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,50585.5,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4126561.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2125.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,75325.07775000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2234.2122499999996,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,60541.21960454545,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,8133.568958333333,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,533.0798172727273,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,356449.2997612878,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,605.14435,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,154190.58557207,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2708.4381433333338,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 9
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,208600.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,533033.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,55612.5,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4401411.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2240.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,74713.23975000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2182.37425,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,60141.06930454545,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,7089.471008333334,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,557.2248372727272,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,387824.9295712878,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,627.2440499999999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,155339.58631207,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2644.1057833333334,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 10
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,212646.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,541694.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,73037.5,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,5117296.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2775.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,75034.76174999999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2292.4572500000004,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,61411.04380454546,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,7134.558018333333,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,672.9798582727273,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,465049.086851288,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,752.3665500000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,156241.82104707003,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2765.406863333333,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 11
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,192271.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,531882.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,103256.5,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4762605.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2320.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,71353.10475000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2032.1702500000001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,55585.775804545454,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,6599.118588333335,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,797.8697772727271,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,440155.56555128784,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,637.35825,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,149383.87799307,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2455.820013333333,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 12
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,199853.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1058429.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,190131.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4428376.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1951.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,71847.06475000002,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2165.80825,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,57217.08707,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,11078.795858333333,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1172.2697699999999,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,406667.4157038333,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,531.32605,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,150994.15160207,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2624.421353333333,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 13
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2483573.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,7899695.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1056339.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,53888694.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,28015.0,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,867110.576,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,27454.320999999996,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,718448.59752,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,98530.570944,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,8706.204259,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,4954629.003438,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,7738.77638,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,1807891.6481418402,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,33927.28441,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 14
2024-01-08,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-01-15,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-01-22,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-01-29,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-02-01,INE,CPI,01.1.2.3,94.991,index,table_id=76128
2024-02-01,INE,CPI,01.1.2.3,-0.3,index,table_id=76128
2024-02-01,INE,CPI,01.1.2.3,4.5,index,table_id=76128
2024-02-01,INE,CPI,01.1.2.3,-0.2,index,table_id=76128
2024-02-01,INE,CPI,01.1.2.5,95.335,index,table_id=76128
2024-02-01,INE,CPI,01.1.2.5,0.6,index,table_id=76128
2024-02-01,INE,CPI,01.1.2.5,2.6,index,table_id=76128
2024-02-01,INE,CPI,01.1.2.5,0.1,index,table_id=76128
2024-02-05,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-02-12,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-02-19,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-02-26,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-03-01,INE,CPI,01.1.2.3,95.324,index,table_id=76128
2024-03-01,INE,CPI,01.1.2.3,0.4,index,table_id=76128
2024-03-01,INE,CPI,01.1.2.3,4.6,index,table_id=76128
2024-03-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2024-03-01,INE,CPI,01.1.2.5,95.13,index,table_id=76128
2024-03-01,INE,CPI,01.1.2.5,-0.2,index,table_id=76128
2024-03-01,INE,CPI,01.1.2.5,1.8,index,table_id=76128
2024-03-01,INE,CPI,01.1.2.5,-0.1,index,table_id=76128
2024-03-04,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-03-11,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-03-18,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-03-25,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-04-01,INE,CPI,01.1.2.3,95.902,index,table_id=76128
2024-04-01,INE,CPI,01.1.2.3,0.6,index,table_id=76128
2024-04-01,INE,CPI,01.1.2.3,3.8,index,table_id=76128
2024-04-01,INE,CPI,01.1.2.3,0.8,index,table_id=76128
2024-04-01,INE,CPI,01.1.2.5,95.454,index,table_id=76128
2024-04-01,INE,CPI,01.1.2.5,0.3,index,table_id=76128
2024-04-01,INE,CPI,01.1.2.5,1.1,index,table_id=76128
2024-04-01,INE,CPI,01.1.2.5,0.3,index,table_id=76128
2024-04-01,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-04-08,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-04-15,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-04-22,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-04-29,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-05-01,INE,CPI,01.1.2.3,96.318,index,table_id=76128
2024-05-01,INE,CPI,01.1.2.3,0.4,index,table_id=76128
2024-05-01,INE,CPI,01.1.2.3,3.0,index,table_id=76128
2024-05-01,INE,CPI,01.1.2.3,1.2,index,table_id=76128
2024-05-01,INE,CPI,01.1.2.5,95.419,index,table_id=76128
2024-05-01,INE,CPI,01.1.2.5,0.0,index,table_id=76128
2024-05-01,INE,CPI,01.1.2.5,0.7,index,table_id=76128
2024-05-01,INE,CPI,01.1.2.5,0.2,index,table_id=76128
2024-05-06,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-05-13,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-05-20,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-05-27,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-06-01,INE,CPI,01.1.2.3,96.276,index,table_id=76128
2024-06-01,INE,CPI,01.1.2.3,0.0,index,table_id=76128
2024-06-01,INE,CPI,01.1.2.3,2.3,index,table_id=76128
2024-06-01,INE,CPI,01.1.2.3,1.2,index,table_id=76128
2024-06-01,INE,CPI,01.1.2.5,95.518,index,table_id=76128
2024-06-01,INE,CPI,01.1.2.5,0.1,index,table_id=76128
2024-06-01,INE,CPI,01.1.2.5,0.4,index,table_id=76128
2024-06-01,INE,CPI,01.1.2.5,0.3,index,table_id=76128
2024-06-03,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-06-10,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-06-17,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-06-24,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-07-01,INE,CPI,01.1.2.3,96.37,index,table_id=76128
2024-07-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2024-07-01,INE,CPI,01.1.2.3,1.9,index,table_id=76128
2024-07-01,INE,CPI,01.1.2.3,1.3,index,table_id=76128
2024-07-01,INE,CPI,01.1.2.5,95.717,index,table_id=76128
2024-07-01,INE,CPI,01.1.2.5,0.2,index,table_id=76128
2024-07-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2024-07-01,INE,CPI,01.1.2.5,0.5,index,table_id=76128
2024-07-01,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-07-08,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-07-15,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-07-22,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-07-29,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-08-01,INE,CPI,01.1.2.3,96.406,index,table_id=76128
2024-08-01,INE,CPI,01.1.2.3,0.0,index,table_id=76128
2024-08-01,INE,CPI,01.1.2.3,1.8,index,table_id=76128
2024-08-01,INE,CPI,01.1.2.3,1.3,index,table_id=76128
2024-08-01,INE,CPI,01.1.2.5,95.421,index,table_id=76128
2024-08-01,INE,CPI,01.1.2.5,-0.3,index,table_id=76128
2024-08-01,INE,CPI,01.1.2.5,0.9,index,table_id=76128
2024-08-01,INE,CPI,01.1.2.5,0.2,index,table_id=76128
2024-08-05,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-08-12,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-08-19,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-08-26,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-09-01,INE,CPI,01.1.2.3,96.598,index,table_id=76128
2024-09-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2024-09-01,INE,CPI,01.1.2.3,2.1,index,table_id=76128
2024-09-01,INE,CPI,01.1.2.3,1.5,index,table_id=76128
2024-09-01,INE,CPI,01.1.2.5,95.737,index,table_id=76128
2024-09-01,INE,CPI,01.1.2.5,0.3,index,table_id=76128
2024-09-01,INE,CPI,01.1.2.5,1.1,index,table_id=76128
2024-09-01,INE,CPI,01.1.2.5,0.6,index,table_id=76128
2024-09-02,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-09-09,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-09-16,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-09-23,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-09-30,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-10-01,INE,CPI,01.1.2.3,96.691,index,table_id=76128
2024-10-01,INE,CPI,01.1.2.3,0.1,index,table_id=76128
2024-10-01,INE,CPI,01.1.2.3,2.1,index,table_id=76128
2024-10-01,INE,CPI,01.1.2.3,1.6,index,table_id=76128
2024-10-01,INE,CPI,01.1.2.5,96.116,index,table_id=76128
2024-10-01,INE,CPI,01.1.2.5,0.4,index,table_id=76128
2024-10-01,INE,CPI,01.1.2.5,1.0,index,table_id=76128
2024-10-01,INE,CPI,01.1.2.5,1.0,index,table_id=76128
2024-10-07,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-10-14,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-10-21,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-10-28,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-11-01,INE,CPI,01.1.2.3,96.878,index,table_id=76128
2024-11-01,INE,CPI,01.1.2.3,0.2,index,table_id=76128
2024-11-01,INE,CPI,01.1.2.3,2.1,index,table_id=76128
2024-11-01,INE,CPI,01.1.2.3,1.8,index,table_id=76128
2024-11-01,INE,CPI,01.1.2.5,97.418,index,table_id=76128
2024-11-01,INE,CPI,01.1.2.5,1.4,index,table_id=76128
2024-11-01,INE,CPI,01.1.2.5,2.5,index,table_id=76128
2024-11-01,INE,CPI,01.1.2.5,2.3,index,table_id=76128
2024-11-04,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-11-11,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-11-18,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-11-25,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-12-01,INE,CPI,01.1.2.3,97.175,index,table_id=76128
2024-12-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2024-12-01,INE,CPI,01.1.2.3,2.1,index,table_id=76128
2024-12-01,INE,CPI,01.1.2.3,2.1,index,table_id=76128
2024-12-01,INE,CPI,01.1.2.5,96.971,index,table_id=76128
2024-12-01,INE,CPI,01.1.2.5,-0.5,index,table_id=76128
2024-12-01,INE,CPI,01.1.2.5,1.9,index,table_id=76128
2024-12-01,INE,CPI,01.1.2.5,1.9,index,table_id=76128
2024-12-02,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-12-09,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-12-16,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-12-23,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2024-12-30,MAPA,PRICES_OM,fallback_constant,100.0,index,fallback_no_prices_extracted
2025-01-01,INE,CPI,01.1.2.3,97.494,index,table_id=76128
2025-01-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2025-01-01,INE,CPI,01.1.2.3,2.3,index,table_id=76128
2025-01-01,INE,CPI,01.1.2.3,0.3,index,table_id=76128
2025-01-01,INE,CPI,01.1.2.5,97.692,index,table_id=76128
2025-01-01,INE,CPI,01.1.2.5,0.7,index,table_id=76128
2025-01-01,INE,CPI,01.1.2.5,3.1,index,table_id=76128
2025-01-01,INE,CPI,01.1.2.5,0.7,index,table_id=76128
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,196308.716,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,539348.657,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,62998.512,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,5151347.444,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2406.259,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,75292.48,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,2315.8070000000002,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,57396.89086316001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,6920.95760605,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,617.42060828,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,512669.08824732003,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
2025-01-01,MAPA,SLAUGHTER_MAPA,TOTAL|value,675.3279303600001,,file=boletin--diciembre-2025-web.xlsx; sheet=2021-2025; col=Unnamed: 2
